date,cell_ll_lat,cell_ll_lon,mmsi,hours,fishing_hours
2024-11-14,32.1,121.6,412436939,0.8969,0
2024-11-14,32.1,121.7,412436939,0.4066,0
2024-11-14,32.1,126.8,412436948,0.2697,0.2697
2024-11-14,32.1,121.7,412437033,0.4786,0
2024-11-14,32.1,121.9,412437033,8.5583,0
2024-11-14,32.1,121.6,412437033,0.4213,0
2024-11-14,32.1,121.8,412437033,0.5727,0
2024-11-14,32.1,121.5,412437033,0.1855,0
2024-11-14,32.1,126.5,412437138,1.5836,1.5836
2024-11-14,32.1,126.6,412437138,2.0741,2.0741
2024-11-14,32.1,126.7,412437138,2.0627,2.0627
2024-11-14,32.1,126.7,412437522,0.2947,0.2947
2024-11-14,32.1,126.3,412437522,1.2847,1.2847
2024-11-14,32.1,126.6,412437522,1.4302,1.4302
2024-11-14,32.1,126.5,412437522,1.46,1.46
2024-11-14,32.1,126.2,412437522,0.7888,0.7888
2024-11-14,32.1,126.4,412437522,1.4658,1.4658
2024-11-14,32.1,126.6,412437531,1.3311,1.3311
2024-11-14,32.1,126.4,412437531,0.2502,0.2502
2024-11-14,32.1,126.3,412437531,1.5422,1.5422
2024-11-14,32.1,126.5,412437531,2.3888,2.3888
2024-11-14,32.1,126.2,412437531,0.5338,0.5338
2024-11-14,32.1,126.9,412437624,4.0111,4.0111
2024-11-14,32.1,126.3,412437685,3.9444,3.9444
2024-11-14,32.1,126.4,412437685,1.5458,1.5458
2024-11-14,32.1,126.5,412437685,0.5083,0.5083
2024-11-14,32.1,126.7,412437685,2.3772,2.3772
2024-11-14,32.1,126.6,412437685,2.093,2.093
2024-11-14,32.1,126.6,412437687,2.3522,2.3522
2024-11-14,32.1,126.5,412437687,1.0083,1.0083
2024-11-14,32.1,126.4,412437687,3.9747,3.9747
2024-11-14,32.1,126.3,412437687,1.3736,1.3736
2024-11-14,32.1,126.7,412437687,2.2591,2.2591
2024-11-14,32.1,126.1,412437689,2.0786,2.0786
2024-11-14,32.1,126.2,412437689,1.5527,1.5527
2024-11-14,32.1,126.3,412437689,3.3016,3.3016
2024-11-14,32.1,126.4,412437689,8.8377,8.8377
2024-11-14,32.1,126.3,412437691,2.6233,2.6233
2024-11-14,32.1,126.4,412437691,8.2125,8.2125
2024-11-14,32.1,126.2,412437691,3.0425,3.0425
2024-11-14,32.1,126.1,412437691,3.5844,3.5844
2024-11-14,32.1,126.7,412437709,1.7963,1.7963
2024-11-14,32.1,126.7,412437711,1.5258,1.5258
2024-11-14,32.1,126.3,412437755,3.8433,3.8433
2024-11-14,32.1,126.5,412437755,2.223,2.223
2024-11-14,32.1,126.4,412437755,1.1833,1.1833
2024-11-14,32.1,126.2,412437755,2.5491,2.5491
2024-11-14,32.1,126.6,412437755,1.8647,1.8647
2024-11-14,32.1,126.8,412437756,4.3486,4.3486
2024-11-14,32.1,126.7,412437756,2.4597,2.4597
2024-11-14,32.1,126.6,412437756,1.5333,1.5333
2024-11-14,32.1,126.7,412437924,0.798,0.798
2024-11-14,32.1,126.6,412437924,1.6363,1.6363
2024-11-14,32.1,126.5,412437924,0.5333,0.5333
2024-11-14,32.1,126.5,412437925,0.9925,0.9925
2024-11-14,32.1,126.6,412437925,1.7886,1.7886
2024-11-14,32.1,126.7,412437925,1.0355,1.0355
2024-11-14,32.1,124.4,412438136,0.7666,0
2024-11-14,32.1,124.2,412438136,0.7586,0.7586
2024-11-14,32.1,124.3,412438136,0.5761,0.2583
2024-11-14,32.1,124.5,412438136,0.5086,0
2024-11-14,32.1,124.6,412438136,0.5233,0
2024-11-14,32.1,124.1,412438136,0.7344,0.7344
2024-11-14,32.1,126.7,412438469,0,0
2024-11-14,32.1,126.5,412438475,1.6097,1.6097
2024-11-14,32.1,126.7,412438475,0.8011,0.8011
2024-11-14,32.1,126.6,412438475,2.4688,2.4688
2024-11-14,32.1,126.4,412438475,0.2666,0.2666
2024-11-14,32.1,124.3,412438487,0.4688,0
2024-11-14,32.1,124.2,412438487,0.4322,0
2024-11-14,32.1,126.2,412438491,2.9125,2.9125
2024-11-14,32.1,126.5,412438491,1.0255,1.0255
2024-11-14,32.1,126.4,412438491,2.6697,2.6697
2024-11-14,32.1,126.3,412438491,2.0872,2.0872
2024-11-14,32.1,126.1,412438491,0.2502,0.2502
2024-11-14,32.1,126.4,412438492,1.4944,1.4944
2024-11-14,32.1,126.7,412438492,0.7372,0.7372
2024-11-14,32.1,126.5,412438492,1.3799,1.3799
2024-11-14,32.1,126.1,412438492,0.5186,0.5186
2024-11-14,32.1,126.3,412438492,1.3036,1.3036
2024-11-14,32.1,126.2,412438492,1.2702,1.2702
2024-11-14,32.1,126.6,412438492,1.2827,1.2827
2024-11-14,32.1,126.1,412438493,0.5083,0.5083
2024-11-14,32.1,126.2,412438493,1.2666,1.2666
2024-11-14,32.1,126.6,412438493,1.0205,1.0205
2024-11-14,32.1,126.5,412438493,1.5466,1.5466
2024-11-14,32.1,126.3,412438493,1.2744,1.2744
2024-11-14,32.1,126.4,412438493,1.4116,1.4116
2024-11-14,32.1,126.3,412438498,4.9197,4.9197
2024-11-14,32.1,126.3,412438499,1.4494,1.4494
2024-11-14,32.1,126.4,412438499,0.4677,0.4677
2024-11-14,32.1,126.6,412438503,0.5088,0.5088
2024-11-14,32.1,126.8,412438503,1.1963,1.1963
2024-11-14,32.1,126.7,412438503,4.8302,4.8302
2024-11-14,32.1,126.8,412438504,1.4522,1.4522
2024-11-14,32.1,126.7,412438504,1.8541,1.8541
2024-11-14,32.1,126.4,412438505,1.4766,1.4766
2024-11-14,32.1,126.1,412438505,1.4252,1.4252
2024-11-14,32.1,126,412438505,0.59,0.59
2024-11-14,32.1,126.3,412438505,1.4966,1.4966
2024-11-14,32.1,126.2,412438505,1.3005,1.3005
2024-11-14,32.1,126.5,412438505,1.3691,1.3691
2024-11-14,32.1,126.3,412438506,1.653,1.653
2024-11-14,32.1,126,412438506,0.6647,0.6647
2024-11-14,32.1,126.2,412438506,1.0591,1.0591
2024-11-14,32.1,126.5,412438506,1.0336,1.0336
2024-11-14,32.1,126.4,412438506,1.2927,1.2927
2024-11-14,32.1,126.1,412438506,1.5588,1.5588
2024-11-14,32.1,126.2,412438509,4.6402,4.6402
2024-11-14,32.1,126.3,412438509,6.9808,6.7302
2024-11-14,32.1,126.4,412438509,1.2338,0.9838
2024-11-14,32.1,126.1,412438509,3.778,3.778
2024-11-14,32.1,126.2,412438511,2.5988,2.5988
2024-11-14,32.1,126.1,412438511,4.4677,4.4677
2024-11-14,32.1,126.3,412438511,9.3438,9.3438
2024-11-14,32.1,126.4,412438511,0.5919,0.5919
2024-11-14,32.1,124.2,412438514,0.4033,0.4033
2024-11-14,32.1,124.3,412438514,0.2533,0.2533
2024-11-14,32.1,126.4,412438518,3.6188,3.6188
2024-11-14,32.1,126.3,412438518,3.1841,3.1841
2024-11-14,32.1,126.1,412438518,3.9019,3.9019
2024-11-14,32.1,126.2,412438518,2.2827,2.2827
2024-11-14,32.1,126.1,412438521,5.2422,5.2422
2024-11-14,32.1,126.3,412438521,2.3177,2.3177
2024-11-14,32.1,126.2,412438521,2.6163,2.6163
2024-11-14,32.1,126.4,412438521,1.6277,1.6277
2024-11-14,32.1,124.3,412438528,0.2669,0
2024-11-14,32.1,124.2,412438528,0.6597,0
2024-11-14,32.1,126.8,412438529,0.2533,0.2533
2024-11-14,32.1,126.9,412438529,4.2222,4.2222
2024-11-14,32.1,126.9,412438531,9.1563,9.1563
2024-11-14,32.1,126.1,412438567,3.0844,3.0844
2024-11-14,32.1,126.3,412438567,1.6577,1.6577
2024-11-14,32.1,126.6,412438567,1.0841,1.0841
2024-11-14,32.1,126.2,412438567,2.9816,2.9816
2024-11-14,32.1,126.4,412438576,4.2525,4.2525
2024-11-14,32.1,126.3,412438576,4.0241,4.0241
2024-11-14,32.1,126.2,412438576,2.3094,2.3094
2024-11-14,32.1,126.1,412438576,2.8416,2.8416
2024-11-14,32.1,126.8,412438589,4.8025,4.8025
2024-11-14,32.1,126.3,412438599,2.5263,2.5263
2024-11-14,32.1,126.7,412438599,3.7188,3.7188
2024-11-14,32.1,126.5,412438599,4.5541,4.5541
2024-11-14,32.1,126.2,412438599,6.3597,6.3597
2024-11-14,32.1,126.1,412438599,0.2836,0.2836
2024-11-14,32.1,126.4,412438599,7.1938,7.1938
2024-11-14,32.1,126.1,412438601,0.5755,0.5755
2024-11-14,32.1,126.7,412438601,4.0438,4.0438
2024-11-14,32.1,126.2,412438601,6.2547,6.2547
2024-11-14,32.1,126.4,412438601,8.0205,8.0205
2024-11-14,32.1,126.3,412438601,1.8305,1.8305
2024-11-14,32.1,126.5,412438601,4.8644,4.8644
2024-11-14,32.1,126.4,412438606,7.4297,7.4297
2024-11-14,32.1,126.1,412438606,3.6425,3.6425
2024-11-14,32.1,126.2,412438606,4.6072,4.6072
2024-11-14,32.1,126,412438606,1.4922,0.8588
2024-11-14,32.1,126.3,412438606,3.8419,3.8419
2024-11-14,32.1,126.7,412438648,1.7933,1.7933
2024-11-14,32.1,126.6,412438648,6.7205,6.7205
2024-11-14,32.1,126.5,412438648,1.5666,1.5666
2024-11-14,32.1,126.4,412438651,1.5086,1.5086
2024-11-14,32.1,126.3,412438651,1.0505,1.0505
2024-11-14,32.1,126.5,412438651,1.52,1.52
2024-11-14,32.1,126.1,412438651,1.2486,1.2486
2024-11-14,32.1,126.2,412438651,1.5244,1.5244
2024-11-14,32.1,126.6,412438651,0.783,0.783
2024-11-14,32.1,126.6,412438658,0.7583,0.7583
2024-11-14,32.1,126.5,412438658,1.5586,1.5586
2024-11-14,32.1,126.2,412438658,1.5494,1.5494
2024-11-14,32.1,126.3,412438658,1.0674,1.0674
2024-11-14,32.1,126.1,412438658,1.1244,1.1244
2024-11-14,32.1,126.4,412438658,1.5441,1.5441
2024-11-14,32.1,127,412438671,2.8222,2.8222
2024-11-14,32.1,126.9,412438671,7.6788,7.6788
2024-11-14,32.1,126.7,412438685,4.0538,4.0538
2024-11-14,32.1,126.7,412438686,3.6855,0
2024-11-14,32.1,126.4,412438694,3.4852,3.4852
2024-11-14,32.1,126.3,412438694,5.8702,5.8702
2024-11-14,32.1,126.5,412438694,1.1833,1.1833
2024-11-14,32.1,126.3,412438704,3.9005,3.9005
2024-11-14,32.1,126.5,412438704,1.0247,1.0247
2024-11-14,32.1,126.4,412438704,2.4836,2.4836
2024-11-14,32.1,126.8,412438704,0.7002,0.7002
2024-11-14,32.1,126.6,412438704,2.1116,2.1116
2024-11-14,32.1,126.7,412438704,1.6341,1.6341
2024-11-14,32.1,126.6,412438705,1.2594,1.2594
2024-11-14,32.1,126.5,412438705,1.0111,1.0111
2024-11-14,32.1,126.5,412438706,1.0422,1.0422
2024-11-14,32.1,126.6,412438706,1.7833,1.7833
2024-11-14,32.1,126.7,412438706,0.1436,0.1436
2024-11-14,32.1,126,412438716,1.9977,1.0552
2024-11-14,32.1,126.4,412438716,0.6341,0.6341
2024-11-14,32.1,126.2,412438716,4.1544,3.9588
2024-11-14,32.1,126.1,412438716,5.3169,4.6908
2024-11-14,32.1,126.3,412438716,3.5655,3.5655
2024-11-14,32.1,126.9,412438717,6.9808,0.3249
2024-11-14,32.1,126.4,412438721,2.5591,2.5591
2024-11-14,32.1,126.3,412438721,2.2836,2.2836
2024-11-14,32.1,126.5,412438721,2.2419,2.2419
2024-11-14,32.1,126.3,412438733,0.4675,0.4675
2024-11-14,32.1,126.1,412438733,2.07,2.07
2024-11-14,32.1,126.4,412438733,7.4419,7.4419
2024-11-14,32.1,126.2,412438733,1.3,1.3
2024-11-14,32.1,126,412438733,0.9736,0.9736
2024-11-14,32.1,126.2,412438734,1.2838,1.2838
2024-11-14,32.1,126.1,412438734,2.1258,2.1258
2024-11-14,32.1,126.4,412438734,8.1447,8.1447
2024-11-14,32.1,126.3,412438734,0.5411,0.5411
2024-11-14,32.1,126,412438734,1.015,1.015
2024-11-14,32.1,126.7,412438776,3.8038,3.8038
2024-11-14,32.1,126.8,412438797,0.6238,0.6238
2024-11-14,32.1,127,412438797,2.4516,2.4516
2024-11-14,32.1,126.9,412438797,1.5444,1.5444
2024-11-14,32.1,126.4,412438806,4.9,4.9
2024-11-14,32.1,126,412438806,1.5377,0.1863
2024-11-14,32.1,126.3,412438806,6.7694,6.7694
2024-11-14,32.1,126.2,412438806,4.1452,3.9261
2024-11-14,32.1,126.1,412438806,3.5197,3.2825
2024-11-14,32.1,126.2,412438809,0.5058,0.5058
2024-11-14,32.1,126.3,412438809,3.098,3.098
2024-11-14,32.1,126.7,412438811,0.4341,0.4341
2024-11-14,32.1,126.6,412438816,2.6238,2.6238
2024-11-14,32.1,126.5,412438816,0.5136,0.5136
2024-11-14,32.1,126.4,412438816,3.458,3.458
2024-11-14,32.1,126.3,412438828,3.9013,3.9013
2024-11-14,32.1,126.2,412438828,0.5005,0.5005
2024-11-14,32.1,126.8,412438833,9.4138,9.4138
2024-11-14,32.1,126.8,412438834,4.6941,4.6941
2024-11-14,32.1,126.9,412438883,0.7666,0.7666
2024-11-14,32.1,127,412438883,4.8424,4.8424
2024-11-14,32.1,126.2,412438909,3.0397,3.0397
2024-11-14,32.1,126,412438909,1.1836,1.1836
2024-11-14,32.1,126.3,412438909,0.5475,0.5475
2024-11-14,32.1,126.3,412438923,1.3747,1.3747
2024-11-14,32.1,126,412438923,0.9758,0.9758
2024-11-14,32.1,126.2,412438923,3.1477,3.1477
2024-11-14,32.1,126.7,412438937,2.61,2.61
2024-11-14,32.1,126.6,412438937,2.203,2.203
2024-11-14,32.1,127,412438975,5.3833,5.3833
2024-11-14,32.1,127,412438976,4.8983,2.8519
2024-11-14,32.1,126.9,412438976,0.6208,0.2591
2024-11-14,32.1,126.5,412438991,0.5588,0.5588
2024-11-14,32.1,126.4,412438991,3.5583,3.5583
2024-11-14,32.1,126.6,412438991,2.575,2.575
2024-11-14,32.1,126.1,412438992,3.7683,3.7683
2024-11-14,32.1,126.2,412438992,4.878,4.878
2024-11-14,32.1,126.4,412438992,7.7477,7.7477
2024-11-14,32.1,126.3,412438992,5.5633,5.5633
2024-11-14,32.1,126.4,412438995,8.3375,8.3375
2024-11-14,32.1,126.2,412438995,3.423,3.423
2024-11-14,32.1,126.1,412438995,4.1766,4.1766
2024-11-14,32.1,126.3,412438995,5.2511,5.2511
2024-11-14,32.1,126.5,412439005,1.5333,1.5333
2024-11-14,32.1,126.4,412439005,1.125,0.4522
2024-11-14,32.1,126.7,412439006,2.725,2.725
2024-11-14,32.1,127,412439006,0.6411,0.6411
2024-11-14,32.1,126.9,412439006,2.2138,2.2138
2024-11-14,32.1,126.8,412439006,0.7091,0.7091
2024-11-14,32.1,126.1,412439012,0.1155,0.1155
2024-11-14,32.1,126,412439012,1.3752,1.3752
2024-11-14,32.1,126.3,412439014,0.6666,0.6666
2024-11-14,32.1,126.4,412439014,2.3072,2.3072
2024-11-14,32.1,126.2,412439014,1.1752,1.1752
2024-11-14,32.1,126.5,412439014,1.013,1.013
2024-11-14,32.1,126.1,412439014,0.7594,0.7594
2024-11-14,32.1,126.4,412439018,0.2525,0.2525
2024-11-14,32.1,126.2,412439018,6.2138,6.2138
2024-11-14,32.1,126,412439018,2.2927,2.2927
2024-11-14,32.1,126.1,412439018,1.7741,1.7741
2024-11-14,32.1,126.3,412439018,1.8944,1.8944
2024-11-14,32.1,126.2,412439023,5.4425,5.4425
2024-11-14,32.1,126.3,412439023,1.9674,1.9674
2024-11-14,32.1,126.5,412439023,3.2108,3.2108
2024-11-14,32.1,126.4,412439023,0.2583,0.2583
2024-11-14,32.1,126.9,412439032,6.6577,0
2024-11-14,32.1,127,412439063,0.2516,0.2516
2024-11-14,32.1,126.7,412439063,0.6222,0.6222
2024-11-14,32.1,126.9,412439063,0.7594,0.7594
2024-11-14,32.1,126.4,412439076,1.3211,1.3211
2024-11-14,32.1,126.5,412439076,4.3547,4.3547
2024-11-14,32.1,126.3,412439076,5.525,5.525
2024-11-14,32.1,126.4,412439094,1.3755,1.3755
2024-11-14,32.1,126.2,412439094,0.2586,0.2586
2024-11-14,32.1,126.3,412439094,2.6761,2.6761
2024-11-14,32.1,126.1,412439094,0.6583,0.6583
2024-11-14,32.1,126.9,412439095,1.508,0
2024-11-14,32.1,127.1,412439095,2.6091,2.6091
2024-11-14,32.1,127,412439095,2.8169,2.8169
2024-11-14,32.1,126.9,412439096,1.4972,1.4972
2024-11-14,32.1,127,412439096,6.7927,6.7927
2024-11-14,32.1,126.4,412439113,0.7727,0.7727
2024-11-14,32.1,126.7,412439113,2.2913,2.2913
2024-11-14,32.1,126.6,412439113,2.1363,2.1363
2024-11-14,32.1,126.5,412439113,0.7597,0.7597
2024-11-14,32.1,126.7,412439115,0.5416,0.5416
2024-11-14,32.1,126.6,412439115,10.1527,10.1527
2024-11-14,32.1,126.5,412439117,1.3752,1.3752
2024-11-14,32.1,126.6,412439117,1.5513,1.5513
2024-11-14,32.1,126.4,412439117,1.0502,1.0502
2024-11-14,32.1,126.7,412439117,2.2838,2.2838
2024-11-14,32.1,126.3,412439118,2.143,2.143
2024-11-14,32.1,126.2,412439118,2.4511,0
2024-11-14,32.1,126.1,412439118,1.3833,0.9583
2024-11-14,32.1,126.4,412439126,3.4205,3.4205
2024-11-14,32.1,126.3,412439126,1.3169,1.3169
2024-11-14,32.1,126.2,412439126,5.1844,5.1844
2024-11-14,32.1,126.1,412439126,0.5169,0.5169
2024-11-14,32.1,126.3,412439128,1.5583,1.5583
2024-11-14,32.1,126.5,412439128,1.3147,1.3147
2024-11-14,32.1,126.4,412439128,2.1225,2.1225
2024-11-14,32.1,126.2,412439128,6.3819,6.3819
2024-11-14,32.1,126.3,412439129,1.05,1.05
2024-11-14,32.1,126.4,412439129,3.9502,3.9502
2024-11-14,32.1,126.7,412439133,1.815,1.815
2024-11-14,32.1,126.6,412439133,2.6144,2.6144
2024-11-14,32.1,126.4,412439133,1.2808,1.2808
2024-11-14,32.1,126.5,412439133,1.7258,1.7258
2024-11-14,32.1,126.6,412439134,2.325,2.325
2024-11-14,32.1,126.4,412439134,0.6663,0.6663
2024-11-14,32.1,126.5,412439134,1.8488,1.8488
2024-11-14,32.1,126.7,412439134,1.7755,1.7755
2024-11-14,32.1,126.2,412439135,5.4261,5.4261
2024-11-14,32.1,126.5,412439135,2.8658,2.8658
2024-11-14,32.1,126.3,412439135,1.0847,1.0847
2024-11-14,32.1,126.6,412439135,1.0586,1.0586
2024-11-14,32.1,126.4,412439137,3.1013,3.1013
2024-11-14,32.1,126.3,412439137,1.1358,1.1358
2024-11-14,32.1,126.4,412439149,2.3088,2.3088
2024-11-14,32.1,126.5,412439149,1.3258,1.3258
2024-11-14,32.1,126.6,412439158,0.2516,0.2516
2024-11-14,32.1,126.6,412439176,1.2588,1.2588
2024-11-14,32.1,126.5,412439176,2.3097,2.3097
2024-11-14,32.1,126.3,412439192,2.4825,2.4825
2024-11-14,32.1,126.4,412439192,2.8138,2.8138
2024-11-14,32.1,126.1,412439192,1.3308,1.3308
2024-11-14,32.1,126.5,412439192,1.0097,1.0097
2024-11-14,32.1,126.2,412439192,2.7055,2.7055
2024-11-14,32.1,126.3,412439194,3.4919,3.4919
2024-11-14,32.1,126.1,412439194,0.2583,0.2583
2024-11-14,32.1,126.5,412439194,1.0327,1.0327
2024-11-14,32.1,126.4,412439194,3.7774,3.7774
2024-11-14,32.1,126.2,412439194,2.7972,2.7972
2024-11-14,32.1,126.9,412439228,2.04,2.04
2024-11-14,32.1,126.9,412439229,1.3894,1.3894
2024-11-14,32.1,126.1,412439236,1.3072,1.3072
2024-11-14,32.1,126.4,412439236,1.6833,1.6833
2024-11-14,32.1,126,412439236,0.7777,0.7777
2024-11-14,32.1,126.5,412439236,1.915,0.3725
2024-11-14,32.1,126.3,412439236,1.4713,1.4713
2024-11-14,32.1,126.2,412439236,1.0777,1.0777
2024-11-14,32.1,126.8,412439273,3.7194,3.7194
2024-11-14,32.1,126.8,412439274,2.9108,2.9108
2024-11-14,32.1,127,412439276,5.2694,5.2694
2024-11-14,32.1,126.2,412439307,1.3158,1.3158
2024-11-14,32.1,126.3,412439307,2.3869,2.3869
2024-11-14,32.1,126.4,412439307,1.8469,1.8469
2024-11-14,32.1,126.5,412439307,2.07,1.3633
2024-11-14,32.1,126.6,412439307,0.2483,0.2483
2024-11-14,32.1,126.2,412439312,3.7016,3.7016
2024-11-14,32.1,126.5,412439312,3.3922,3.3922
2024-11-14,32.1,126.1,412439312,2.4658,2.4658
2024-11-14,32.1,126.3,412439312,7.5588,7.5588
2024-11-14,32.1,126.4,412439312,4.2244,4.2244
2024-11-14,32.1,126.1,412439313,1.85,1.85
2024-11-14,32.1,126.3,412439313,1.668,1.668
2024-11-14,32.1,126.2,412439313,2.9861,2.9861
2024-11-14,32.1,126.4,412439313,2.488,2.488
2024-11-14,32.1,126.5,412439313,1.5172,1.5172
2024-11-14,32.1,126.4,412439314,2.1094,2.1094
2024-11-14,32.1,126.2,412439314,2.8255,2.8255
2024-11-14,32.1,126.3,412439314,2.6844,2.6844
2024-11-14,32.1,126.1,412439314,1.7397,1.7397
2024-11-14,32.1,126.5,412439314,1.5744,1.5744
2024-11-14,32.1,126.6,412439317,2.1766,2.1766
2024-11-14,32.1,126.7,412439317,2.65,2.65
2024-11-14,32.1,126.4,412439317,1.3258,1.3258
2024-11-14,32.1,126.3,412439317,0.8263,0.8263
2024-11-14,32.1,126.5,412439317,1.0366,1.0366
2024-11-14,32.1,126.7,412439318,2.3755,2.3755
2024-11-14,32.1,126.5,412439318,0.7502,0.7502
2024-11-14,32.1,126.6,412439318,1.8697,1.8697
2024-11-14,32.1,126.4,412439318,1.5591,1.5591
2024-11-14,32.1,126.3,412439318,0.533,0.533
2024-11-14,32.1,126.5,412439319,4.618,4.618
2024-11-14,32.1,126.6,412439319,3.9486,3.9486
2024-11-14,32.1,126.5,412439359,0.575,0.575
2024-11-14,32.1,126.1,412439359,1.5522,1.5522
2024-11-14,32.1,126.2,412439359,1.6502,1.6502
2024-11-14,32.1,126.3,412439359,7.7411,7.7411
2024-11-14,32.1,126.4,412439359,5.4277,5.4277
2024-11-14,32.1,126.1,412439361,0.9769,0.9769
2024-11-14,32.1,126.5,412439361,0.5336,0.5336
2024-11-14,32.1,126.3,412439361,7.1261,5.568
2024-11-14,32.1,126.2,412439361,2.0494,0.8422
2024-11-14,32.1,126.4,412439361,4.6627,3.3374
2024-11-14,32.1,121.9,412439395,6.6163,0
2024-11-14,32.1,121.8,412439395,0.6766,0
2024-11-14,32.1,121.7,412439395,0.6002,0
2024-11-14,32.1,121.5,412439395,14.9994,0
2024-11-14,32.1,121.6,412439395,0.7222,0
2024-11-14,32.1,121.8,412439399,12.625,0
2024-11-14,32.1,121.5,412439399,21.6291,0
2024-11-14,32.1,121.6,412439399,0.4933,0
2024-11-14,32.1,121.7,412439399,0.4494,0
2024-11-14,32.1,121.8,412439401,0.4824,0
2024-11-14,32.1,121.5,412439401,0.4455,0
2024-11-14,32.1,121.9,412439401,9.6241,0
2024-11-14,32.1,121.7,412439401,0.4702,0
2024-11-14,32.1,121.6,412439401,0.5888,0
2024-11-14,32.1,127,412439407,3.6011,0.2602
2024-11-14,32.1,126.6,412439407,1.9525,1.9525
2024-11-14,32.1,126.7,412439407,6.6122,4.7719
2024-11-14,32.1,126.3,412439416,2.3963,2.3963
2024-11-14,32.1,126.1,412439416,5.0841,5.0841
2024-11-14,32.1,126.4,412439416,1.7169,1.7169
2024-11-14,32.1,126.2,412439416,3.9455,3.9455
2024-11-14,32.1,126,412439428,1.4169,1.4169
2024-11-14,32.1,126.2,412439428,3.6688,3.6688
2024-11-14,32.1,126.3,412439428,5.2552,5.2552
2024-11-14,32.1,126.1,412439428,1.3502,1.3502
2024-11-14,32.1,126.8,412439436,0.3305,0.3305
2024-11-14,32.1,126.7,412439436,2.7627,2.7627
2024-11-14,32.1,126.7,412439437,3.6441,3.6441
2024-11-14,32.1,126.8,412439438,1.9722,1.9722
2024-11-14,32.1,126.4,412439443,0.5494,0.5494
2024-11-14,32.1,126.3,412439443,4.01,4.01
2024-11-14,32.1,126.5,412439443,2.1602,2.1602
2024-11-14,32.1,126.2,412439444,0.7291,0.7291
2024-11-14,32.1,126.3,412439444,2.7891,2.7891
2024-11-14,32.1,126.6,412439444,1.6575,1.6575
2024-11-14,32.1,126.4,412439444,1.4086,1.4086
2024-11-14,32.1,126.5,412439444,1.3383,1.3383
2024-11-14,32.1,126.7,412439444,1.6922,1.6922
2024-11-14,32.1,126.6,412439445,1.6405,1.6405
2024-11-14,32.1,126.4,412439445,1.0163,1.0163
2024-11-14,32.1,126.2,412439445,0.9613,0.9613
2024-11-14,32.1,126.5,412439445,1.8466,1.8466
2024-11-14,32.1,126.3,412439445,2.435,2.435
2024-11-14,32.1,126.7,412439445,1.1111,1.1111
2024-11-14,32.1,121.9,412439546,0.4258,0
2024-11-14,32.1,122,412439546,9.0227,0
2024-11-14,32.1,121.5,412439547,21.5311,0
2024-11-14,32.1,121.7,412439547,0.4341,0
2024-11-14,32.1,121.8,412439547,7.4502,0
2024-11-14,32.1,121.6,412439547,0.5069,0
2024-11-14,32.1,121.9,412439551,12.6852,0
2024-11-14,32.1,121.8,412439551,5.3536,0
2024-11-14,32.1,121.5,412439551,10.8566,0
2024-11-14,32.1,121.6,412439551,0.5636,0
2024-11-14,32.1,121.7,412439551,0.5686,0
2024-11-14,32.1,123.1,412439627,8.2205,0
2024-11-14,32.1,126.2,412439675,2.6805,2.6805
2024-11-14,32.1,126.1,412439675,3.4866,3.4866
2024-11-14,32.1,126.4,412439675,3.5975,3.5975
2024-11-14,32.1,126.3,412439675,3.3363,3.3363
2024-11-14,32.1,122.8,412440166,2.7358,1.6561
2024-11-14,32.1,122.9,412440166,5.6161,2.3427
2024-11-14,32.1,126.6,412440236,3.9955,3.9955
2024-11-14,32.1,126.7,412440236,1.868,1.868
2024-11-14,32.1,126.7,412441455,15.2255,15.2255
2024-11-14,32.1,127,412441552,0.2594,0.2594
2024-11-14,32.1,126.9,412441552,3.7355,3.7355
2024-11-14,32.1,122.8,412442156,13.1722,11.5891
2024-11-14,32.1,122.7,412442227,5.4522,5.0725
2024-11-14,32.1,127.4,412442585,0.8,0
2024-11-14,32.1,124.2,412443272,0.2672,0
2024-11-14,32.1,126.3,412443272,0.9094,0.9094
2024-11-14,32.1,126.2,412443272,1.2752,1.2752
2024-11-14,32.1,126.9,412443463,0.2508,0.2508
2024-11-14,32.1,125.7,412443908,0.2555,0.2555
2024-11-14,32.1,125.6,412443908,20.3122,19.7461
2024-11-14,32.1,125.8,412445086,22.4483,16.8477
2024-11-14,32.1,125.9,412445897,13.6144,13.6144
2024-11-14,32.1,126,412445897,3.2397,3.2397
2024-11-14,32.1,126.9,412445933,0.2583,0.2583
2024-11-14,32.1,127.1,412445995,1.303,0
2024-11-14,32.1,126.7,412446044,1.5194,1.5194
2024-11-14,32.1,126.8,412446044,2.023,2.023
2024-11-14,32.1,126.6,412446044,1.9461,1.9461
2024-11-14,32.1,126.5,412446044,3.7177,3.7177
2024-11-14,32.1,126.4,412446052,0.9663,0.9663
2024-11-14,32.1,126.5,412446052,1.4175,1.4175
2024-11-14,32.1,126.6,412446052,1.5227,1.5227
2024-11-14,32.1,126.1,412446052,0.615,0.615
2024-11-14,32.1,126.3,412446052,1.2858,1.2858
2024-11-14,32.1,126.2,412446052,1.6644,1.6644
2024-11-14,32.1,126.7,412446052,0.5211,0.5211
2024-11-14,32.1,124.3,412446269,0.2505,0
2024-11-14,32.1,126.2,412446269,1.0108,1.0108
2024-11-14,32.1,124.2,412446269,0.1933,0
2024-11-14,32.1,126.3,412446269,0.5269,0.5269
